Observatoire des territoires - ANCT,...2,...3,...4
Taux de participation aux élections législatives (Commune (2022)),,,
,,,
,,,Législatives - Taux d'abstention au 1er tour
codgeo,libgeo,an,tx_abst_elec_leg
84013,Beaumettes,2017,36.6
84013,Beaumettes,2022,36.9
84014,Beaumont-de-Pertuis,2017,48.1
84014,Beaumont-de-Pertuis,2022,49.3
84015,Beaumont-du-Ventoux,2017,35.1
84015,Beaumont-du-Ventoux,2022,42.1
84016,Bédarrides,2017,51.8
84016,Bédarrides,2022,54.4
84017,Bédoin,2017,39.6
84017,Bédoin,2022,46.4
84018,Blauvac,2017,40.3
84018,Blauvac,2022,37.4
84019,Bollène,2017,57.1
84019,Bollène,2022,61.7
84020,Bonnieux,2017,43.5
84020,Bonnieux,2022,45.5
84021,Brantes,2017,20.5
84021,Brantes,2022,33.3
84022,Buisson,2017,39.6
84022,Buisson,2022,41.7
84023,Buoux,2017,29.9
84023,Buoux,2022,28.3
84024,Cabrières-d'Aigues,2017,42.6
84024,Cabrières-d'Aigues,2022,46.4
84025,Cabrières-d'Avignon,2017,44.7
84025,Cabrières-d'Avignon,2022,40.9
84026,Cadenet,2017,52.3
84026,Cadenet,2022,52.7
84027,Caderousse,2017,50.9
84027,Caderousse,2022,53.7
84028,Cairanne,2017,41.4
84028,Cairanne,2022,29.9
84029,Camaret-sur-Aigues,2017,51
84029,Camaret-sur-Aigues,2022,51.5
84030,Caromb,2017,46.4
84030,Caromb,2022,48
84031,Carpentras,2017,54.5
84031,Carpentras,2022,56.8
84032,Caseneuve,2017,39.9
84032,Caseneuve,2022,44.3
84033,Castellet-en-Luberon,2017,28.6
84033,Castellet-en-Luberon,2022,34
84034,Caumont-sur-Durance,2017,45.6
84034,Caumont-sur-Durance,2022,47.6
84035,Cavaillon,2017,55.4
84035,Cavaillon,2022,58
84036,Châteauneuf-de-Gadagne,2017,46.3
84036,Châteauneuf-de-Gadagne,2022,43.6
84037,Châteauneuf-du-Pape,2017,48.9
84037,Châteauneuf-du-Pape,2022,46.7
84038,Cheval-Blanc,2017,47
84038,Cheval-Blanc,2022,48.9
84039,Courthézon,2017,54.8
84039,Courthézon,2022,54.5
84040,Crestet,2017,50.6
84040,Crestet,2022,48.4
84041,Crillon-le-Brave,2017,44.2
84041,Crillon-le-Brave,2022,43.6
84042,Cucuron,2017,47.4
84042,Cucuron,2022,48.3
84043,Entraigues-sur-la-Sorgue,2017,54.2
84043,Entraigues-sur-la-Sorgue,2022,53.6
84044,Entrechaux,2017,44.6
84044,Entrechaux,2022,40.8
84045,Faucon,2017,42.7
84045,Faucon,2022,42
84046,Flassan,2017,35.3
84046,Flassan,2022,37.3
84047,Gargas,2017,49.1
84047,Gargas,2022,50.4
84048,Gignac,2017,37
84048,Gignac,2022,34.9
84049,Gigondas,2017,42.6
84049,Gigondas,2022,44.9
84050,Gordes,2017,39.8
84050,Gordes,2022,41.5
84051,Goult,2017,39.8
84051,Goult,2022,42.3
84052,Grambois,2017,45.6
84052,Grambois,2022,49.6
84053,Grillon,2017,50.3
84053,Grillon,2022,52
84054,L'Isle-sur-la-Sorgue,2017,51.8
84054,L'Isle-sur-la-Sorgue,2022,53.8
84055,Jonquerettes,2017,45.3
84055,Jonquerettes,2022,47.9
84056,Jonquières,2017,49.3
84056,Jonquières,2022,53.3
84057,Joucas,2017,39.7
84057,Joucas,2022,47
84058,Lacoste,2017,44.2
84058,Lacoste,2022,36.6
84059,Lafare,2017,27.5
84059,Lafare,2022,34.4
84060,Lagarde-d'Apt,2017,36.1
84060,Lagarde-d'Apt,2022,41.7
84061,Lagarde-Paréol,2017,42.3
84061,Lagarde-Paréol,2022,40.6
84062,Lagnes,2017,43.5
84062,Lagnes,2022,42.1
84063,Lamotte-du-Rhône,2017,47.5
84063,Lamotte-du-Rhône,2022,52
84064,Lapalud,2017,53.5
84064,Lapalud,2022,56.9
84065,Lauris,2017,49.1
84065,Lauris,2022,50.1
84066,Lioux,2017,47
84066,Lioux,2022,41.8
84067,Loriol-du-Comtat,2017,52.2
84067,Loriol-du-Comtat,2022,48.5
84068,Lourmarin,2017,47
84068,Lourmarin,2022,43.5
84069,Malaucène,2017,49.3
84069,Malaucène,2022,54
84070,Malemort-du-Comtat,2017,52.1
84070,Malemort-du-Comtat,2022,49.9
84071,Maubec,2017,43.7
84071,Maubec,2022,48.8
84072,Mazan,2017,49.4
84072,Mazan,2022,51.4
84073,Ménerbes,2017,48
84073,Ménerbes,2022,50.7
84074,Mérindol,2017,50.7
84074,Mérindol,2022,51.5
84075,Méthamis,2017,45.9
84075,Méthamis,2022,47.4
84076,Mirabeau,2017,40.7
84076,Mirabeau,2022,47.5
84077,Modène,2017,40
84077,Modène,2022,41.4
84078,Mondragon,2017,56
84078,Mondragon,2022,60.8
84079,Monieux,2017,32.6
84079,Monieux,2022,33.6
84080,Monteux,2017,52.4
84080,Monteux,2022,55.3
84081,Morières-lès-Avignon,2017,49.9
84081,Morières-lès-Avignon,2022,49.9
84082,Mormoiron,2017,42.9
84082,Mormoiron,2022,43.8
84083,Mornas,2017,53
84083,Mornas,2022,58
84084,La Motte-d'Aigues,2017,46.9
84084,La Motte-d'Aigues,2022,42.8
84085,Murs,2017,42.5
84085,Murs,2022,39.9
84086,Oppède,2017,45.6
84086,Oppède,2022,47.8
84087,Orange,2017,54.4
84087,Orange,2022,57.6
84088,Pernes-les-Fontaines,2017,47.3
84088,Pernes-les-Fontaines,2022,46.8
84089,Pertuis,2017,55.7
84089,Pertuis,2022,56.6
84090,Peypin-d'Aigues,2017,47.4
84090,Peypin-d'Aigues,2022,44.1
84091,Piolenc,2017,54.1
84091,Piolenc,2022,55.4
84092,Le Pontet,2017,53.2
84092,Le Pontet,2022,56.5
84093,Puget,2017,43.4
84093,Puget,2022,42.6
84094,Puyméras,2017,42.9
84094,Puyméras,2022,42.8
84095,Puyvert,2017,48.8
84095,Puyvert,2022,49.8
84096,Rasteau,2017,37.9
84096,Rasteau,2022,43.4
84097,Richerenches,2017,43.9
84097,Richerenches,2022,49
84098,Roaix,2017,45.9
84098,Roaix,2022,39
84099,Robion,2017,47.7
84099,Robion,2022,47.6
84100,La Roque-Alric,2017,42.3
84100,La Roque-Alric,2022,50.9
84101,La Roque-sur-Pernes,2017,38.3
84101,La Roque-sur-Pernes,2022,36.4
84102,Roussillon,2017,45.7
84102,Roussillon,2022,44.1
84103,Rustrel,2017,44.3
84103,Rustrel,2022,42.7
84104,Sablet,2017,47.8
84104,Sablet,2022,44.5
84105,Saignon,2017,42.6
84105,Saignon,2022,43.5
84106,Sainte-Cécile-les-Vignes,2017,47.6
84106,Sainte-Cécile-les-Vignes,2022,45
84107,Saint-Christol,2017,48.7
84107,Saint-Christol,2022,50.2
84108,Saint-Didier,2017,38.7
84108,Saint-Didier,2022,39.5
84109,Saint-Hippolyte-le-Graveyron,2017,31.2
84109,Saint-Hippolyte-le-Graveyron,2022,32.9
84110,Saint-Léger-du-Ventoux,2017,28.2
84110,Saint-Léger-du-Ventoux,2022,35.9
84111,Saint-Marcellin-lès-Vaison,2017,40.3
84111,Saint-Marcellin-lès-Vaison,2022,44.2
84112,Saint-Martin-de-Castillon,2017,46.2
84112,Saint-Martin-de-Castillon,2022,44.1
84113,Saint-Martin-de-la-Brasque,2017,41.9
84113,Saint-Martin-de-la-Brasque,2022,44.3
84114,Saint-Pantaléon,2017,45.8
84114,Saint-Pantaléon,2022,44
84115,Saint-Pierre-de-Vassols,2017,40.5
84115,Saint-Pierre-de-Vassols,2022,39
84116,Saint-Romain-en-Viennois,2017,44.2
84116,Saint-Romain-en-Viennois,2022,42.9
84117,Saint-Roman-de-Malegarde,2017,47.2
84117,Saint-Roman-de-Malegarde,2022,50.9
84118,Saint-Saturnin-lès-Apt,2017,43
84118,Saint-Saturnin-lès-Apt,2022,44.5
84119,Saint-Saturnin-lès-Avignon,2017,47.7
84119,Saint-Saturnin-lès-Avignon,2022,49.5
84120,Saint-Trinit,2017,39.5
84120,Saint-Trinit,2022,38.8
84121,Sannes,2017,48.3
84121,Sannes,2022,35.7
84122,Sarrians,2017,56.6
84122,Sarrians,2022,54.9
84123,Sault,2017,37.7
84123,Sault,2022,41.5
84124,Saumane-de-Vaucluse,2017,51.1
84124,Saumane-de-Vaucluse,2022,50.7
84125,Savoillan,2017,28.4
84125,Savoillan,2022,31.6
84126,Séguret,2017,43.4
84126,Séguret,2022,45.3
84127,Sérignan-du-Comtat,2017,48.3
84127,Sérignan-du-Comtat,2022,49.4
84128,Sivergues,2017,38.5
84128,Sivergues,2022,29.7
84129,Sorgues,2017,57
84129,Sorgues,2022,57.2
84130,Suzette,2017,40.3
84130,Suzette,2022,35
84131,Taillades,2017,40.2
84131,Taillades,2022,45.5
84132,Le Thor,2017,49.4
84132,Le Thor,2022,53
84133,La Tour-d'Aigues,2017,48.4
84133,La Tour-d'Aigues,2022,44.8
84134,Travaillan,2017,52.3
84134,Travaillan,2022,47.9
84135,Uchaux,2017,48.1
84135,Uchaux,2022,50.4
84136,Vacqueyras,2017,44.4
84136,Vacqueyras,2022,44.3
84137,Vaison-la-Romaine,2017,45.9
84137,Vaison-la-Romaine,2022,50.8
84138,Valréas,2017,49.7
84138,Valréas,2022,51.2
84139,Fontaine-de-Vaucluse,2017,54.6
84139,Fontaine-de-Vaucluse,2022,51.2
84140,Vaugines,2017,37.3
84140,Vaugines,2022,44.7
84141,Vedène,2017,51.9
84141,Vedène,2022,55.2
84142,Velleron,2017,48.8
84142,Velleron,2022,48.3
84143,Venasque,2017,39.6
84143,Venasque,2022,38.6
84144,Viens,2017,40.2
84144,Viens,2022,34.2
84145,Villars,2017,40.8
84145,Villars,2022,48
84146,Villedieu,2017,42.2
84146,Villedieu,2022,44.7
84147,Villelaure,2017,51.5
84147,Villelaure,2022,50.3
84148,Villes-sur-Auzon,2017,46.7
84148,Villes-sur-Auzon,2022,45.4
84149,Violès,2017,45.1
84149,Violès,2022,48.6
84150,Visan,2017,51.6
84150,Visan,2022,52.5
84151,Vitrolles-en-Lubéron,2017,40.9
84151,Vitrolles-en-Lubéron,2022,36.9
85001,L'Aiguillon-la-Presqu'île,2017,44.5
85001,L'Aiguillon-la-Presqu'île,2022,43.4
85002,L'Aiguillon-sur-Vie,2017,46.2
85002,L'Aiguillon-sur-Vie,2022,52.1
85003,Aizenay,2017,47.4
85003,Aizenay,2022,52.9
85004,Angles,2017,44.3
85004,Angles,2022,44
85005,Antigny,2017,44.6
85005,Antigny,2022,50.8
85006,Apremont,2017,57
85006,Apremont,2022,54.1
85008,Aubigny-Les Clouzeaux,2017,47.5
85008,Aubigny-Les Clouzeaux,2022,51.7
85009,Auchay-sur-Vendée,2017,45.8
85009,Auchay-sur-Vendée,2022,51.6
85010,Avrillé,2017,46.5
85010,Avrillé,2022,51
85011,Barbâtre,2017,44.1
85011,Barbâtre,2022,45.5
85012,La Barre-de-Monts,2017,45.7
85012,La Barre-de-Monts,2022,48.4
85013,Bazoges-en-Paillers,2017,44.8
85013,Bazoges-en-Paillers,2022,50.9
85014,Bazoges-en-Pareds,2017,49.9
85014,Bazoges-en-Pareds,2022,54.4
85015,Beaufou,2017,48.1
85015,Beaufou,2022,53.5
85016,Beaulieu-sous-la-Roche,2017,48.7
85016,Beaulieu-sous-la-Roche,2022,53.3
85017,Beaurepaire,2017,47.1
85017,Beaurepaire,2022,51.6
85018,Beauvoir-sur-Mer,2017,49.2
85018,Beauvoir-sur-Mer,2022,49.1
85019,Bellevigny,2017,49.3
85019,Bellevigny,2022,54.2
85020,Benet,2017,42.3
85020,Benet,2022,50.1
85021,La Bernardière,2017,49
85021,La Bernardière,2022,56
85022,Le Bernard,2017,44.1
85022,Le Bernard,2022,45.7
85023,Bessay,2017,42.8
85023,Bessay,2022,49.7
85024,Bois-de-Céné,2017,49.4
85024,Bois-de-Céné,2022,54.5
85025,La Boissière-de-Montaigu,2017,47.7
85025,La Boissière-de-Montaigu,2022,53.4
85026,La Boissière-des-Landes,2017,49.1
85026,La Boissière-des-Landes,2022,49.6
85028,Bouillé-Courdault,2017,44.2
85028,Bouillé-Courdault,2022,52.2
85029,Bouin,2017,50.1
85029,Bouin,2022,50.4
85031,Le Boupère,2017,50.2
85031,Le Boupère,2022,52
85033,Bourneau,2017,44.8
85033,Bourneau,2022,47
85034,Bournezeau,2017,50.6
85034,Bournezeau,2022,54.8
85035,Bretignolles-sur-Mer,2017,42.1
85035,Bretignolles-sur-Mer,2022,45.4
85036,La Bretonnière-la-Claye,2017,46
85036,La Bretonnière-la-Claye,2022,47.9
85037,Breuil-Barret,2017,44.6
85037,Breuil-Barret,2022,53.3
85038,Les Brouzils,2017,46.3
85038,Les Brouzils,2022,55.1
85039,La Bruffière,2017,48.8
85039,La Bruffière,2022,52.5
85040,La Caillère-Saint-Hilaire,2017,45.7
85040,La Caillère-Saint-Hilaire,2022,51.9
85041,Cezais,2017,35.9
85041,Cezais,2022,47
85042,Chaillé-les-Marais,2017,48.4
85042,Chaillé-les-Marais,2022,47.7
85045,La Chaize-Giraud,2017,46.5
85045,La Chaize-Giraud,2022,47.3
85046,La Chaize-le-Vicomte,2017,43.6
85046,La Chaize-le-Vicomte,2022,48.8
85047,Challans,2017,48.5
85047,Challans,2022,52.7
85049,Champagné-les-Marais,2017,54.6
85049,Champagné-les-Marais,2022,53.3
85050,Le Champ-Saint-Père,2017,53.5
85050,Le Champ-Saint-Père,2022,51.4
85051,Chantonnay,2017,47.3
85051,Chantonnay,2022,51.5
85053,La Chapelle-aux-Lys,2017,37.2
85053,La Chapelle-aux-Lys,2022,46.6
85054,La Chapelle-Hermier,2017,48.1
85054,La Chapelle-Hermier,2022,52
85055,La Chapelle-Palluau,2017,46.4
85055,La Chapelle-Palluau,2022,51.2
85056,La Chapelle-Thémer,2017,46.2
85056,La Chapelle-Thémer,2022,41.3
85058,Chasnais,2017,52
85058,Chasnais,2022,54.2
85059,La Châtaigneraie,2017,52.5
85059,La Châtaigneraie,2022,57.9
85061,Château-Guibert,2017,48.6
85061,Château-Guibert,2022,52.4
85062,Châteauneuf,2017,52.9
85062,Châteauneuf,2022,56.6
85064,Chauché,2017,48
85064,Chauché,2022,56.9
85065,Chavagnes-en-Paillers,2017,47.7
85065,Chavagnes-en-Paillers,2022,53.1
85066,Chavagnes-les-Redoux,2017,41.8
85066,Chavagnes-les-Redoux,2022,52.7
85067,Cheffois,2017,46.1
85067,Cheffois,2022,49.4
85070,Coëx,2017,47.9
85070,Coëx,2022,54.7
85071,Commequiers,2017,49.6
85071,Commequiers,2022,54.2
85072,La Copechagnière,2017,46.3
85072,La Copechagnière,2022,55.8
85073,Corpe,2017,47.6
85073,Corpe,2022,52.8
85074,La Couture,2017,44.7
85074,La Couture,2022,52.5
85076,Cugand,2017,45
85076,Cugand,2022,48.1
85077,Curzon,2017,52.5
85077,Curzon,2022,50
85078,Damvix,2017,47.3
85078,Damvix,2022,49.9
85080,Doix lès Fontaines,2017,44.5
85080,Doix lès Fontaines,2022,47.7
85081,Dompierre-sur-Yon,2017,47.3
85081,Dompierre-sur-Yon,2022,53.1
85082,Les Epesses,2017,47.7
85082,Les Epesses,2022,48.9
85083,L'Épine,2017,52.5
85083,L'Épine,2022,49.3
85084,Essarts en Bocage,2017,47.1
85084,Essarts en Bocage,2022,56.4
85086,Falleron,2017,51.8
85086,Falleron,2022,55.4
85087,Faymoreau,2017,58.3
85087,Faymoreau,2022,42
85088,Le Fenouiller,2017,47.2
85088,Le Fenouiller,2022,49.2
85089,La Ferrière,2017,45.3
85089,La Ferrière,2022,48.7
85090,Sèvremont,2017,49.4
85090,Sèvremont,2022,53.2
85092,Fontenay-le-Comte,2017,42.8
85092,Fontenay-le-Comte,2022,50.3
85093,Fougeré,2017,43.2
85093,Fougeré,2022,44.9
85094,Foussais-Payré,2017,39.4
85094,Foussais-Payré,2022,46.2
85095,Froidfond,2017,54
85095,Froidfond,2022,56
85096,La Garnache,2017,51.9
85096,La Garnache,2022,55.8
85097,La Gaubretière,2017,47.3
85097,La Gaubretière,2022,53.7
85098,La Genétouze,2017,42.8
85098,La Genétouze,2022,48.4
85099,Le Girouard,2017,50.6
85099,Le Girouard,2022,56.7
85100,Givrand,2017,42.4
85100,Givrand,2022,46.7
85101,Le Givre,2017,41.5
85101,Le Givre,2022,40.5
85102,Grand'Landes,2017,52.5
85102,Grand'Landes,2022,51.9
85103,Grosbreuil,2017,49.2
85103,Grosbreuil,2022,55.2
85104,Grues,2017,44.1
85104,Grues,2022,47.3
85105,Le Gué-de-Velluire,2017,41.1
85105,Le Gué-de-Velluire,2022,49.2
85106,La Guérinière,2017,46.1
85106,La Guérinière,2022,48.8
85108,L'Herbergement,2017,44.7
85108,L'Herbergement,2022,54.6
85109,Les Herbiers,2017,47.7
85109,Les Herbiers,2022,50.8
85110,L'Hermenault,2017,40.8
85110,L'Hermenault,2022,43.5
85111,L'Île-d'Elle,2017,50
85111,L'Île-d'Elle,2022,55.1
85112,L'Île-d'Olonne,2017,47.6
85112,L'Île-d'Olonne,2022,49.9
85113,L'Île-d'Yeu,2017,57.1
85113,L'Île-d'Yeu,2022,55.5
85114,Jard-sur-Mer,2017,42.3
85114,Jard-sur-Mer,2022,41.4
85115,La Jaudonnière,2017,47.9
85115,La Jaudonnière,2022,53.1
85116,La Jonchère,2017,41.2
85116,La Jonchère,2022,48.6
85117,Lairoux,2017,46.6
85117,Lairoux,2022,48.2
85118,Landeronde,2017,46.4
85118,Landeronde,2022,52.1
85119,Les Landes-Genusson,2017,50.7
85119,Les Landes-Genusson,2022,56.9
85120,Landevieille,2017,49.4
85120,Landevieille,2022,49.7
85121,Le Langon,2017,47.7
85121,Le Langon,2022,50.5
85123,Liez,2017,47.8
85123,Liez,2022,37.2
85125,Loge-Fougereuse,2017,58.1
85125,Loge-Fougereuse,2022,51.3
85126,Longèves,2017,37.5
85126,Longèves,2022,46.2
85127,Longeville-sur-Mer,2017,45.6
85127,Longeville-sur-Mer,2022,45.5
85128,Luçon,2017,48.9
85128,Luçon,2022,52.1
85129,Les Lucs-sur-Boulogne,2017,45.5
85129,Les Lucs-sur-Boulogne,2022,51.7
85130,Maché,2017,48.1
85130,Maché,2022,52.9
85131,Les Magnils-Reigniers,2017,45.8
85131,Les Magnils-Reigniers,2022,44.9
85132,Maillé,2017,45.1
85132,Maillé,2022,45.8
85133,Maillezais,2017,43.1
85133,Maillezais,2022,46
85134,Mallièvre,2017,26.9
85134,Mallièvre,2022,36.5
85135,Mareuil-sur-Lay-Dissais,2017,41.7
85135,Mareuil-sur-Lay-Dissais,2022,49.1
85136,Marillet,2017,41.6
85136,Marillet,2022,42.2
85137,Marsais-Sainte-Radégonde,2017,42.5
85137,Marsais-Sainte-Radégonde,2022,49
85138,Martinet,2017,49.1
85138,Martinet,2022,49.8
85139,Le Mazeau,2017,44.1
85139,Le Mazeau,2022,44.4
85140,La Meilleraie-Tillay,2017,48.1
85140,La Meilleraie-Tillay,2022,48.7
85141,Menomblet,2017,43.1
85141,Menomblet,2022,50.1
85142,La Merlatière,2017,46.8
85142,La Merlatière,2022,55.2
85143,Mervent,2017,48.5
85143,Mervent,2022,52.2
85144,Mesnard-la-Barotière,2017,46.5
85144,Mesnard-la-Barotière,2022,54.9
85145,Monsireigne,2017,50
85145,Monsireigne,2022,52
85146,Montaigu-Vendée,2017,46.5
85146,Montaigu-Vendée,2022,49.7
85147,Montournais,2017,53.3
85147,Montournais,2022,55.4
85148,Montreuil,2017,43.4
85148,Montreuil,2022,48.3
85149,Moreilles,2017,48.9
85149,Moreilles,2022,53.4
85151,Mortagne-sur-Sèvre,2017,49.1
85151,Mortagne-sur-Sèvre,2022,52.9
85152,Les Achards,2017,51.2
85152,Les Achards,2022,54.4
85153,Mouchamps,2017,46.4
85153,Mouchamps,2022,52.4
85154,Mouilleron-Saint-Germain,2017,49.5
85154,Mouilleron-Saint-Germain,2022,57
85155,Mouilleron-le-Captif,2017,43.8
85155,Mouilleron-le-Captif,2022,49.3
85156,Moutiers-les-Mauxfaits,2017,44.1
85156,Moutiers-les-Mauxfaits,2022,44.5
85157,Moutiers-sur-le-Lay,2017,42.3
85157,Moutiers-sur-le-Lay,2022,51.8
85158,Mouzeuil-Saint-Martin,2017,46.7
85158,Mouzeuil-Saint-Martin,2022,45.5
85159,Nalliers,2017,51.5
85159,Nalliers,2022,54.2
85160,Nesmy,2017,46.3
85160,Nesmy,2022,50.7
85161,Nieul-le-Dolent,2017,46
85161,Nieul-le-Dolent,2022,49.5
85162,Rives-d'Autise,2017,44.4
85162,Rives-d'Autise,2022,50.6
85163,Noirmoutier-en-l'Île,2017,42.2
85163,Noirmoutier-en-l'Île,2022,48.1
85164,Notre-Dame-de-Monts,2017,39.3
85164,Notre-Dame-de-Monts,2022,42.7
85167,L'Orbrie,2017,41.3
85167,L'Orbrie,2022,42.9
85169,Palluau,2017,45.8
85169,Palluau,2022,53.8
85171,Péault,2017,43.4
85171,Péault,2022,48.4
85172,Le Perrier,2017,47.3
85172,Le Perrier,2022,54.6
85174,Petosse,2017,47
85174,Petosse,2022,53.8
85175,Les Pineaux,2017,46.4
85175,Les Pineaux,2022,52.1
85176,Pissotte,2017,41
85176,Pissotte,2022,45.4
85177,Les Velluire-sur-Vendée,2017,43.9
85177,Les Velluire-sur-Vendée,2022,46.8
85178,Le Poiré-sur-Vie,2017,44.5
85178,Le Poiré-sur-Vie,2022,52.2
85179,Poiroux,2017,48.3
85179,Poiroux,2022,47
85181,Pouillé,2017,44.7
85181,Pouillé,2022,48.7
85182,Pouzauges,2017,45.1
85182,Pouzauges,2022,51.2
85184,Puy-de-Serre,2017,47.3
85184,Puy-de-Serre,2022,48.6
85185,Puyravault,2017,56.5
85185,Puyravault,2022,51.5
85186,La Rabatelière,2017,37.3
85186,La Rabatelière,2022,54.2
85187,Réaumur,2017,47.6
85187,Réaumur,2022,54.6
85188,La Réorthe,2017,51.1
85188,La Réorthe,2022,43.9
85189,Notre-Dame-de-Riez,2017,49
85189,Notre-Dame-de-Riez,2022,53
85190,Rocheservière,2017,38.2
85190,Rocheservière,2022,50.9
85191,La Roche-sur-Yon,2017,48.2
85191,La Roche-sur-Yon,2022,51
85192,Rochetrejoux,2017,40.7
85192,Rochetrejoux,2022,47.2
85193,Rosnay,2017,43.2
85193,Rosnay,2022,45.5
85194,Les Sables-d'Olonne,2017,46.1
85194,Les Sables-d'Olonne,2022,51
85196,Saint-André-Goule-d'Oie,2017,49.2
85196,Saint-André-Goule-d'Oie,2022,59.5
85197,Montréverd,2017,42.2
85197,Montréverd,2022,49.8
85198,Saint-Aubin-des-Ormeaux,2017,46.2
85198,Saint-Aubin-des-Ormeaux,2022,53.5
85199,Saint-Aubin-la-Plaine,2017,52.2
85199,Saint-Aubin-la-Plaine,2022,50.7
85200,Saint-Avaugourd-des-Landes,2017,47.2
85200,Saint-Avaugourd-des-Landes,2022,49.2
85201,Saint-Benoist-sur-Mer,2017,43.4
85201,Saint-Benoist-sur-Mer,2022,44.2
85202,Sainte-Cécile,2017,46.1
85202,Sainte-Cécile,2022,53.1
85204,Saint-Christophe-du-Ligneron,2017,50.5
85204,Saint-Christophe-du-Ligneron,2022,57.7
85205,Saint-Cyr-des-Gâts,2017,39.2
85205,Saint-Cyr-des-Gâts,2022,48.3
85206,Saint-Cyr-en-Talmondais,2017,46.2
85206,Saint-Cyr-en-Talmondais,2022,38.9
85207,Saint-Denis-du-Payré,2017,44.4
85207,Saint-Denis-du-Payré,2022,46.2
85208,Saint-Denis-la-Chevasse,2017,50.8
85208,Saint-Denis-la-Chevasse,2022,53
85209,Saint-Étienne-de-Brillouet,2017,58.4
85209,Saint-Étienne-de-Brillouet,2022,56.7
85210,Saint-Étienne-du-Bois,2017,51.3
85210,Saint-Étienne-du-Bois,2022,53.5
85211,Sainte-Flaive-des-Loups,2017,50.5
85211,Sainte-Flaive-des-Loups,2022,52.8
85213,Rives de l'Yon,2017,48.8
85213,Rives de l'Yon,2022,52.2
85214,Sainte-Foy,2017,52.7
85214,Sainte-Foy,2022,55
85215,Saint-Fulgent,2017,43.7
85215,Saint-Fulgent,2022,55.4
85216,Sainte-Gemme-la-Plaine,2017,49.7
85216,Sainte-Gemme-la-Plaine,2022,51
85218,Saint-Georges-de-Pointindoux,2017,52.8
85218,Saint-Georges-de-Pointindoux,2022,56.7
85220,Saint-Germain-de-Prinçay,2017,44.6
85220,Saint-Germain-de-Prinçay,2022,47.8
85221,Saint-Gervais,2017,51.9
85221,Saint-Gervais,2022,52
85222,Saint-Gilles-Croix-de-Vie,2017,42.7
85222,Saint-Gilles-Croix-de-Vie,2022,45.4
85223,Sainte-Hermine,2017,46.9
85223,Sainte-Hermine,2022,48.7
85226,Saint-Hilaire-de-Riez,2017,45.4
85226,Saint-Hilaire-de-Riez,2022,48.1
85227,Saint-Hilaire-des-Loges,2017,46.2
85227,Saint-Hilaire-des-Loges,2022,49.3
85229,Saint-Hilaire-de-Voust,2017,48.4
85229,Saint-Hilaire-de-Voust,2022,46.5
85231,Saint-Hilaire-la-Forêt,2017,43
85231,Saint-Hilaire-la-Forêt,2022,50.6
85232,Saint-Hilaire-le-Vouhis,2017,49.7
85232,Saint-Hilaire-le-Vouhis,2022,50.4
85233,Saint-Jean-de-Beugné,2017,51.5
85233,Saint-Jean-de-Beugné,2022,48.2
85234,Saint-Jean-de-Monts,2017,47.5
85234,Saint-Jean-de-Monts,2022,49.9
85235,Saint-Juire-Champgillon,2017,50.6
85235,Saint-Juire-Champgillon,2022,55.6
85236,Saint-Julien-des-Landes,2017,48.4
85236,Saint-Julien-des-Landes,2022,51.4
85237,Saint-Laurent-de-la-Salle,2017,39.1
85237,Saint-Laurent-de-la-Salle,2022,43.7
85238,Saint-Laurent-sur-Sèvre,2017,50.2
85238,Saint-Laurent-sur-Sèvre,2022,51.8
85239,Saint-Maixent-sur-Vie,2017,54.1
85239,Saint-Maixent-sur-Vie,2022,58.9
85240,Saint-Malô-du-Bois,2017,41.7
85240,Saint-Malô-du-Bois,2022,49.1
85242,Saint-Mars-la-Réorthe,2017,41.4
85242,Saint-Mars-la-Réorthe,2022,43.7
85243,Brem-sur-Mer,2017,46.5
85243,Brem-sur-Mer,2022,49.3
85244,Saint-Martin-de-Fraigneau,2017,44.6
85244,Saint-Martin-de-Fraigneau,2022,51.1
85245,Saint-Martin-des-Fontaines,2017,43.9
85245,Saint-Martin-des-Fontaines,2022,34.5
85246,Saint-Martin-des-Noyers,2017,48.1
85246,Saint-Martin-des-Noyers,2022,56.8
85247,Saint-Martin-des-Tilleuls,2017,45.1
85247,Saint-Martin-des-Tilleuls,2022,54.2
85248,Saint-Martin-Lars-en-Sainte-Hermine,2017,43.9
85248,Saint-Martin-Lars-en-Sainte-Hermine,2022,47.8
85250,Saint-Mathurin,2017,45
85250,Saint-Mathurin,2022,50.5
85251,Saint-Maurice-des-Noues,2017,42.3
85251,Saint-Maurice-des-Noues,2022,51.2
85252,Saint-Maurice-le-Girard,2017,48.8
85252,Saint-Maurice-le-Girard,2022,47
85254,Saint-Mesmin,2017,44.1
85254,Saint-Mesmin,2022,54.2
85255,Saint-Michel-en-l'Herm,2017,44.6
85255,Saint-Michel-en-l'Herm,2022,45.5
85256,Saint-Michel-le-Cloucq,2017,43.6
85256,Saint-Michel-le-Cloucq,2022,46
85259,Saint-Paul-en-Pareds,2017,46.6
85259,Saint-Paul-en-Pareds,2022,47.6
85260,Saint-Paul-Mont-Penit,2017,47.2
85260,Saint-Paul-Mont-Penit,2022,54.8
85261,Sainte-Pexine,2017,44.1
85261,Sainte-Pexine,2022,51.4
85262,Saint-Philbert-de-Bouaine,2017,45.4
85262,Saint-Philbert-de-Bouaine,2022,52.1
